IRC -10529     ,302.61612500, -6.27041667,20 10 27.870,-06 16 13.50,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
R Aql          ,286.59270833, +8.23000000,19 06 22.250,+08 13 48.00,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
OH 1854+02     ,284.36250000, +2.19666667,18 57 27.000,+02 11 48.00,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
OH 1837-05     ,280.09129167, -4.95297222,18 40 21.910,-04 57 10.70,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
OH 1821-12     ,276.02250000,-12.43666667,18 24 05.400,-12 26 12.00,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
U Ori          ,088.95487500,+20.17525000,05 55 49.170,+20 10 30.90,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
W Hya          ,207.25830833,-28.36737778,13 49 01.994,-28 22 02.56,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
IRC +10011     ,016.60825000,+12.59805556,01 06 25.980,+12 35 53.00,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
IRC +50137     ,077.83100000,+52.87588889,05 11 19.440,+52 52 33.20,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
OH 1735-32     ,264.80575000,-32.19905556,17 39 13.380,-32 11 56.60,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
OH 37.1-0.8    ,285.52607917, +3.33763056,19 02 06.259,+03 20 15.47,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
OH 12.8-0.9    ,274.20510833,-18.25043611,18 16 49.226,-18 15 01.57,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
VY CMa         ,110.74290000,-25.76735556,07 22 58.296,-25 46 02.48,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
IRC +60154     ,079.95969167,+63.26551944,05 19 50.326,+63 15 55.87,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
IRC +10011     ,016.60802500,+12.59815000,01 06 25.926,+12 35 53.34,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
U Ori          ,088.95487500,+20.17519167,05 55 49.170,+20 10 30.69,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
U Ori          ,088.95487500,+20.17519167,05 55 49.170,+20 10 30.69,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
W Hya          ,207.25818333,-28.36726667,13 49 01.964,-28 22 02.16,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
VY CMa         ,110.74269167,-25.76735278,07 22 58.246,-25 46 02.47,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
OH 17.7-2.0    ,277.62747500,-14.48251944,18 30 30.594,-14 28 57.07,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
OH 26.5+0.6    ,279.38507500, -5.39984722,18 37 32.418,-05 23 59.45,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
WX Ser         ,231.94565417,+19.56430000,15 27 46.957,+19 33 51.48,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
U Ori          ,088.95470417,+20.17517222,05 55 49.129,+20 10 30.62,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
S CrB          ,230.34981667,+31.36738333,15 21 23.956,+31 22 02.58,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
U Her          ,246.44779583,+18.89246389,16 25 47.471,+18 53 32.87,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
R Cas          ,359.60363333,+51.38880556,23 58 24.872,+51 23 19.70,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
W Hya          ,207.25832500,-28.36763611,13 49 01.998,-28 22 03.49,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
S CrB          ,230.34981667,+31.36738333,15 21 23.956,+31 22 02.58,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
VY CMa         ,110.74285417,-25.76799444,07 22 58.285,-25 46 04.78,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
W Hya          ,207.25832500,-28.36763611,13 49 01.998,-28 22 03.49,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
U Ori          ,088.95470417,+20.17517222,05 55 49.129,+20 10 30.62,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
R Cas          ,359.60363333,+51.38880556,23 58 24.872,+51 23 19.70,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
U Her          ,246.44779583,+18.89246389,16 25 47.471,+18 53 32.87,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
OH 26.5+0.6    ,279.38486667, -5.39960000,18 37 32.368,-05 23 58.56,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
IRC +10011     ,016.60798333,+12.59815000,01 06 25.916,+12 35 53.34,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
IRC +10420     ,291.70002500,+11.35436389,19 26 48.006,+11 21 15.71,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
IRC +10420     ,291.70039583,+11.35465000,19 26 48.095,+11 21 16.74,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
U Ori          ,088.95487500,+20.17519167,05 55 49.170,+20 10 30.69,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
W Hya          ,207.25832500,-28.36763611,13 49 01.998,-28 22 03.49,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
W43 A          ,281.92070833, -1.74872222,18 47 40.970,-01 44 55.40,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
VY CMa         ,110.74304167,-25.76755556,07 22 58.330,-25 46 03.20,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
VX Sgr         ,272.01687500,-22.22405556,18 08 04.050,-22 13 26.60,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
R Aql          ,286.59270833, +8.23000000,19 06 22.250,+08 13 48.00,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
IRC -10529     ,302.61612500, -6.27041667,20 10 27.870,-06 16 13.50,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
IRC -10529     ,302.61612500, -6.27041667,20 10 27.870,-06 16 13.50,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
OH 1735-32     ,264.80575000,-32.19905556,17 39 13.380,-32 11 56.60,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
OH 1821-12     ,276.02250000,-12.43666667,18 24 05.400,-12 26 12.00,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
OH 1837-05     ,280.09129167, -4.95297222,18 40 21.910,-04 57 10.70,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
NML Cyg        ,311.60641667,+40.11650000,20 46 25.540,+40 06 59.40,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
IRC +10011     ,016.60825000,+12.59805556,01 06 25.980,+12 35 53.00,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
OH 26.5+0.6    ,279.38545833, -5.39977778,18 37 32.510,-05 23 59.20,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
NML Cyg        ,311.60641667,+40.11650000,20 46 25.540,+40 06 59.40,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
IRC -20540     ,287.22758333,-22.23872222,19 08 54.620,-22 14 19.40,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
OH 26.5+0.6    ,279.38545833, -5.39977778,18 37 32.510,-05 23 59.20,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
OH 1854+02     ,284.36250000, +2.19666667,18 57 27.000,+02 11 48.00,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
R Aql          ,286.59270833, +8.23000000,19 06 22.250,+08 13 48.00,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
IRC +50137     ,077.83100000,+52.87588889,05 11 19.440,+52 52 33.20,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
U Ori          ,088.95487500,+20.17525000,05 55 49.170,+20 10 30.90,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
W43 A          ,281.92070833, -1.74872222,18 47 40.970,-01 44 55.40,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
VY CMa         ,110.74304167,-25.76755556,07 22 58.330,-25 46 03.20,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
VX Sgr         ,272.01687500,-22.22405556,18 08 04.050,-22 13 26.60,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
IRC -20540     ,287.22758333,-22.23872222,19 08 54.620,-22 14 19.40,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
S Per          ,035.71549167,+58.58654722,02 22 51.718,+58 35 11.57,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
S Per          ,035.71549167,+58.58654722,02 22 51.718,+58 35 11.57,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
S Per          ,035.71549167,+58.58654722,02 22 51.718,+58 35 11.57,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
U Her          ,246.44779583,+18.89246389,16 25 47.471,+18 53 32.87,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
IRC -20197     ,146.31341667,-22.02926389,09 45 15.220,-22 01 45.35,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
VY CMa         ,110.74285417,-25.76752222,07 22 58.285,-25 46 03.08,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
IRC +40156     ,098.31541667,+40.71413333,06 33 15.700,+40 42 50.88,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
U Ori          ,088.95475000,+20.17521389,05 55 49.140,+20 10 30.77,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
IRC +50137     ,077.83072500,+52.87601667,05 11 19.374,+52 52 33.66,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
OH231.8+4.2    ,115.57030000,-14.71387500,07 42 16.872,-14 42 49.95,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
OH 37.1-0.8    ,285.52578750, +3.33784444,19 02 06.189,+03 20 16.24,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
VX Sgr         ,272.01686667,-22.22405833,18 08 04.048,-22 13 26.61,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
U Her          ,246.44779583,+18.89246389,16 25 47.471,+18 53 32.87,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
U Her          ,246.44779583,+18.89246389,16 25 47.471,+18 53 32.87,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
R Cas          ,359.60363333,+51.38880556,23 58 24.872,+51 23 19.70,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
R Cas          ,359.60363333,+51.38880556,23 58 24.872,+51 23 19.70,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
W Hya          ,207.25832500,-28.36763611,13 49 01.998,-28 22 03.49,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
W Hya          ,207.25832500,-28.36763611,13 49 01.998,-28 22 03.49,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
M1- 92         ,294.07851250,+29.54713889,19 36 18.843,+29 32 49.70,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
Roberts 22     ,155.39125000,-58.09663889,10 21 33.900,-58 05 47.90,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
Roberts 22     ,155.39125000,-58.09663889,10 21 33.900,-58 05 47.90,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
IRAS 07399-1435,115.57012500,-14.71447222,07 42 16.830,-14 42 52.10,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
IRAS 08005-2356,120.66962500,-24.07852778,08 02 40.710,-24 04 42.70,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
IRAS 08005-2356,120.66962500,-24.07852778,08 02 40.710,-24 04 42.70,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
IRAS 08005-2356,120.66962500,-24.07852778,08 02 40.710,-24 04 42.70,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
IRAS 10197-5750,155.39094167,-58.09673889,10 21 33.826,-58 05 48.26,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
IRAS 10197-5750,155.39094167,-58.09673889,10 21 33.826,-58 05 48.26,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
IRAS 10197-5750,155.39094167,-58.09673889,10 21 33.826,-58 05 48.26,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
IRAS 10197-5750,155.39094167,-58.09673889,10 21 33.826,-58 05 48.26,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
IRAS 11385-5517,175.24502083,-55.57383611,11 40 58.805,-55 34 25.81,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
IRAS 15405-4945,236.04666667,-49.92277778,15 44 11.200,-49 55 22.00,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
IRAS 15405-4945,236.04666667,-49.92277778,15 44 11.200,-49 55 22.00,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
IRAS 16342-3814,249.41629167,-38.33813889,16 37 39.910,-38 20 17.30,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
IRAS 17253-2831,262.13875000,-28.55777778,17 28 33.300,-28 33 28.00,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
IRAS 17423-1755,266.30912500,-17.94636111,17 45 14.190,-17 56 46.90,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
IRAS 18491-0207,282.94541667, -2.06916667,18 51 46.900,-02 04 09.00,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
IRAS 22036+5306,331.37620833,+53.35911111,22 05 30.290,+53 21 32.80,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
IRAS 22036+5306,331.37620833,+53.35911111,22 05 30.290,+53 21 32.80,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
IRAS 22036+5306,331.37620833,+53.35911111,22 05 30.290,+53 21 32.80,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
IRAS 16342-3814,249.41666667,-38.33730556,16 37 40.000,-38 20 14.30,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
IRAS 16342-3814,249.41666667,-38.33730556,16 37 40.000,-38 20 14.30,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
IRAS 16342-3814,249.41666667,-38.33730556,16 37 40.000,-38 20 14.30,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
M1- 92         ,294.07851250,+29.54713889,19 36 18.843,+29 32 49.70,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
IRC +10420     ,291.70039583,+11.35465000,19 26 48.095,+11 21 16.74,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
IRC +10420     ,291.70039583,+11.35465000,19 26 48.095,+11 21 16.74,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
NML Cyg        ,311.60641667,+40.11650000,20 46 25.540,+40 06 59.40,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
VY CMa         ,110.74303750,-25.76756667,07 22 58.329,-25 46 03.24,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
OH 138.0+7.3   ,051.28620833,+65.53507222,03 25 08.690,+65 32 06.26,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
OH 141.7+3.5   ,053.37695000,+60.33581944,03 33 30.468,+60 20 08.95,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
OH 104.9+2.4   ,334.86448750,+59.85597500,22 19 27.477,+59 51 21.51,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
OH 127.8-0.0   ,023.46343750,+62.44780278,01 33 51.225,+62 26 52.09,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
OH 39.9-0.0    ,286.04138333, +6.21159722,19 04 09.932,+06 12 41.75,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
OH 39.7+1.5    ,284.62631250, +6.70718611,18 58 30.315,+06 42 25.87,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
OH 32.8-0.3    ,283.09037083, -0.23514444,18 52 21.689,-00 14 06.52,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
OH 37.1-0.8    ,285.52656250, +3.33776667,19 02 06.375,+03 20 15.96,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
OH 30.7+0.4    ,281.46814167, -1.77953889,18 45 52.354,-01 46 46.34,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
OH 31.0-0.2    ,282.17907500, -1.80310000,18 48 42.978,-01 48 11.16,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
OH 28.5-0.0    ,280.85802917, -3.92914167,18 43 25.927,-03 55 44.91,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
OH 30.1-0.2    ,281.78910417, -2.59385278,18 47 09.385,-02 35 37.87,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
OH 25.1-0.3    ,279.56080833, -7.15844167,18 38 14.594,-07 09 30.39,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
OH 26.4-1.9    ,281.61120000, -6.67669167,18 46 26.688,-06 40 36.09,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
OH 20.7+0.1    ,277.12296250,-10.84215833,18 28 29.511,-10 50 31.77,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
OH 32.8-0.3    ,283.09232500, -0.23646944,18 52 22.158,-00 14 11.29,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
OH 32.0-0.5    ,282.85892917, -1.06439167,18 51 26.143,-01 03 51.81,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
OH 31.0-0.2    ,282.17889167, -1.80851667,18 48 42.934,-01 48 30.66,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
OH 30.1-0.7    ,282.17434167, -2.84135556,18 48 41.842,-02 50 28.88,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
OH 28.5-0.0    ,280.85700000, -3.93181389,18 43 25.680,-03 55 54.53,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
OH 26.5+0.6    ,279.38507500, -5.40000000,18 37 32.418,-05 24 00.00,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
OH 25.1-0.3    ,279.56400833, -7.16499722,18 38 15.362,-07 09 53.99,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
OH 21.5+0.5    ,277.12857500, -9.97056389,18 28 30.858,-09 58 14.03,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
OH 20.7+0.1    ,277.12807500,-10.84792500,18 28 30.738,-10 50 52.53,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
OH 18.5+1.4    ,274.89745417,-12.13551667,18 19 35.389,-12 08 07.86,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
RR Aql         ,299.39991250, -1.88615556,19 57 35.979,-01 53 10.16,Database of circumstellar OH masers (Engels+ 2015),	J_A_A_582_A68_maps:
